song_id,artist_name,track_name,release_date,genre,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic
18893,groove armada,suntoucher,2001,jazz,0.96,0.001,0.189,0.001,0.001,0.001,0.001,0.001,0.001,0.411,0.001,0.045,0.001,0.02,0.249,0.001,0.027,0.725,0.646,0.007,0.006,0.498,0.427,obscene
18896,tony bennett,let the good times roll (with b.b. king),2001,jazz,0.583,0.001,0.585,0.027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.202,0.051,0.001,0.078,0.001,0.696,0.698,0.788,0,0.451,0.453,violence
18897,bing crosby,winter wonderland,2001,jazz,0.402,0.001,0.001,0.001,0.083,0.001,0.001,0.001,0.001,0.001,0.366,0.205,0.001,0.001,0.05,0.281,0.001,0.566,0.651,0.817,0,0.542,0.291,music
18900,diana krall,i get along without you very well,2001,jazz,0.176,0.002,0.002,0.002,0.002,0.002,0.002,0.094,0.142,0.002,0.197,0.09,0.056,0.002,0.049,0.35,0.002,0.17,0.43,0.956,0.017,0.106,0.094,sadness
18902,bing crosby,do you hear what i hear?,2001,jazz,0.312,0.001,0.001,0.001,0.001,0.001,0.081,0.001,0.118,0.001,0.353,0.001,0.251,0.184,0.001,0.001,0.001,0.534,0.638,0.834,0,0.386,0.354,music
18905,michael brecker,the nearness of you,2001,jazz,0.191,0.002,0.002,0.002,0.124,0.071,0.002,0.435,0.002,0.002,0.002,0.002,0.233,0.002,0.002,0.002,0.11,0.476,0.507,0.929,0.002,0.153,0.152,romantic
18910,tony bennett,new york state of mind (with billy joel),2001,jazz,0.447,0.001,0.314,0.001,0.05,0.015,0.001,0.001,0.001,0.001,0.164,0.001,0.001,0.043,0.001,0.353,0.031,0.552,0.636,0.937,0,0.246,0.24,sadness
18912,llorca,the novel sound,2001,jazz,0.372,0.002,0.377,0.158,0.002,0.002,0.002,0.002,0.144,0.002,0.002,0.112,0.002,0.071,0.002,0.117,0.002,0.687,0.63,0.054,0.488,0.717,0.778,violence
18916,rjd2,june,2002,jazz,0.558,0.001,0.022,0.199,0.155,0.001,0.019,0.001,0.041,0.448,0.001,0.001,0.001,0.025,0.001,0.048,0.037,0.684,0.793,0.497,0.001,0.428,0.897,obscene
18920,tony bennett,dream a little dream of me,2002,jazz,0.362,0.001,0.001,0.001,0.001,0.001,0.139,0.452,0.001,0.001,0.029,0.001,0.286,0.001,0.001,0.001,0.001,0.399,0.548,0.883,0,0.232,0.189,romantic
18922,nils landgren,i will survive,2002,jazz,0.497,0.041,0.001,0.314,0.001,0.001,0.014,0.036,0.233,0.001,0.001,0.001,0.001,0.026,0.001,0.308,0.021,0.661,0.634,0.728,0.001,0.523,0.507,world/life
18931,meshuggah,straws pulled at random,2002,jazz,0.312,0.002,0.704,0.063,0.002,0.002,0.002,0.033,0.002,0.002,0.002,0.002,0.002,0.04,0.002,0.097,0.002,0.18,0.795,0,0.825,0.141,0.989,violence
18932,meshuggah,stengah,2002,jazz,0.487,0.002,0.528,0.075,0.002,0.058,0.002,0.002,0.002,0.002,0.002,0.053,0.163,0.002,0.002,0.102,0.002,0.531,0.78,0,0.693,0.373,0.926,violence
18938,meshuggah,perpetual black second,2002,jazz,0.417,0.002,0.608,0.293,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.065,0.002,0.452,0.755,0,0.878,0.183,0.97,violence
18940,diana krall,fly me to the moon,2002,jazz,0.231,0.001,0.001,0.063,0.001,0.001,0.001,0.262,0.001,0.001,0.516,0.001,0.108,0.001,0.033,0.001,0.001,0.513,0.602,0.606,0,0.385,0.452,music
18943,fourplay,that's the time,2002,jazz,0.769,0.001,0.001,0.122,0.001,0.016,0.068,0.001,0.001,0.442,0.001,0.148,0.089,0.001,0.075,0.001,0.001,0.821,0.675,0.278,0.344,0.609,0.527,obscene
18944,meshuggah,spasm,2002,jazz,0.548,0.002,0.31,0.002,0.002,0.002,0.002,0.002,0.053,0.002,0.002,0.002,0.218,0.002,0.002,0.197,0.002,0.559,0.774,0,0.143,0.31,0.979,violence
18948,fourplay,galaxia,2002,jazz,0.618,0.08,0.001,0.082,0.001,0.001,0.001,0.001,0.001,0.583,0.043,0.085,0.001,0.001,0.086,0.001,0.001,0.647,0.668,0.225,0.783,0.739,0.697,obscene
18949,steve oliver,high noon,2002,jazz,0.226,0.211,0.335,0.195,0.002,0.002,0.002,0.002,0.16,0.002,0.002,0.002,0.069,0.002,0.002,0.002,0.002,0.65,0.746,0.259,0.107,0.766,0.866,violence
18951,kirk whalum,falling in love with jesus,2002,jazz,0.07,0.004,0.004,0.004,0.004,0.004,0.004,0.231,0.146,0.004,0.004,0.004,0.004,0.004,0.004,0.385,0.173,0.344,0.669,0.543,0,0.339,0.499,sadness
18953,bonobo,scuba,2002,jazz,0.447,0.011,0.404,0.011,0.011,0.011,0.211,0.011,0.011,0.011,0.217,0.011,0.011,0.011,0.011,0.011,0.011,0.376,0.676,0.032,0.807,0.385,0.708,violence
18956,eva cassidy,imagine,2002,jazz,0.216,0.002,0.091,0.68,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.194,0.002,0.002,0.002,0.501,0.537,0.991,0.001,0.272,0.053,world/life
18957,eva cassidy,danny boy,2002,jazz,0.181,0.002,0.414,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.356,0.002,0.111,0.09,0.002,0.002,0.002,0.43,0.592,0.902,0,0.23,0.109,violence
18959,jazzamor,fly me to the moon,2002,jazz,0.161,0.002,0.002,0.002,0.002,0.002,0.002,0.328,0.002,0.002,0.548,0.002,0.094,0.002,0.002,0.002,0.002,0.867,0.636,0.517,0.047,0.655,0.488,music
18969,paul desmond,here's that rainy day,2002,jazz,0.899,0.001,0.001,0.001,0.001,0.001,0.001,0.028,0.001,0.493,0.001,0.254,0.16,0.001,0.001,0.001,0.043,0.474,0.325,0.973,0.832,0.276,0.089,obscene
18976,the modern jazz quartet,blues in c minor,2002,jazz,0.417,0.001,0.262,0.001,0.001,0.001,0.001,0.001,0.091,0.001,0.001,0.001,0.001,0.001,0.001,0.577,0.024,0.515,0.405,0.911,0.19,0.314,0.139,sadness
18977,eva cassidy,yesterday,2003,jazz,0.251,0.001,0.001,0.389,0.001,0.001,0.001,0.001,0.322,0.001,0.001,0.001,0.001,0.001,0.022,0.25,0.001,0.293,0.567,0.916,0,0.15,0.139,world/life
18983,keith jarrett trio,butch and butch,2003,jazz,0.683,0.001,0.001,0.001,0.014,0.001,0.001,0.049,0.001,0.813,0.001,0.001,0.038,0.02,0.001,0.001,0.021,0.43,0.569,0.535,0.009,0.735,0.656,obscene
18992,steve tyrell,you'd be so nice to come home to,2003,jazz,0.191,0.089,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.319,0.002,0.387,0.002,0.182,0.002,0.002,0.574,0.639,0.569,0,0.328,0.379,music
18993,bent,beautiful otherness,2003,jazz,0.332,0.001,0.001,0.001,0.312,0.178,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.422,0.071,0.001,0.655,0.713,0.039,0.004,0.547,0.92,night/time
18994,a tribe called quest,mr. incognito,2003,jazz,1,0.001,0.07,0.107,0.038,0.063,0.018,0.001,0.001,0.309,0.001,0.187,0.001,0.103,0.001,0.027,0.033,0.882,0.773,0.093,0.154,0.724,0.748,obscene
18995,nat king cole,it's all in the game,2003,jazz,0.131,0.002,0.226,0.002,0.002,0.002,0.002,0.152,0.122,0.002,0.002,0.002,0.002,0.002,0.002,0.464,0.002,0.123,0.509,0.88,0,0.19,0.203,sadness
18999,fred astaire,they can't take that away from me,2003,jazz,0.151,0.002,0.002,0.277,0.002,0.002,0.002,0.156,0.002,0.002,0.045,0.002,0.123,0.002,0.002,0.369,0.002,0.642,0.565,0.88,0,0.403,0.158,sadness
19000,eva cassidy,american tune,2003,jazz,0.392,0.001,0.001,0.344,0.173,0.001,0.025,0.001,0.051,0.001,0.07,0.001,0.213,0.001,0.001,0.074,0.001,0.412,0.572,0.931,0,0.149,0.142,world/life
19001,between the buried and me,ad a dglgmut,2003,jazz,0.859,0.01,0.529,0,0.014,0,0,0,0.054,0,0.214,0.027,0,0.013,0.134,0,0,0.199,0.793,0,0.122,0.217,0.922,violence
19002,backini,pyramind,2003,jazz,0.744,0.001,0.047,0.001,0.001,0.001,0.016,0.001,0.001,0.744,0.001,0.001,0.001,0.001,0.106,0.001,0.077,0.67,0.675,0.339,0.972,0.688,0.708,obscene
19004,nat king cole,love is a many splendored thing,2003,jazz,0.281,0.001,0.001,0.375,0.001,0.001,0.001,0.296,0.001,0.001,0.118,0.001,0.091,0.001,0.001,0.001,0.104,0.108,0.667,0.912,0,0.19,0.268,world/life
19007,eva cassidy,true colors,2003,jazz,0.422,0.001,0.001,0.408,0.001,0.001,0.001,0.166,0.001,0.001,0.001,0.001,0.128,0.001,0.284,0.001,0.001,0.594,0.682,0.863,0.001,0.3,0.261,world/life
19008,lionel hampton,lavender coffin,2003,jazz,0.819,0.001,0.112,0.058,0.052,0.013,0.001,0.017,0.001,0.557,0.001,0.001,0.037,0.001,0.066,0.034,0.038,0.608,0.664,0.807,0,0.838,0.445,obscene
19011,bent,moonbeams,2003,jazz,0.342,0.001,0.001,0.001,0.304,0.174,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.436,0.069,0.001,0.581,0.704,0.213,0.043,0.58,0.658,night/time
19014,people under the stairs,tales of kidd drunkadelic,2003,jazz,0.809,0.012,0.001,0.148,0.001,0.001,0.011,0.001,0.084,0.506,0.001,0.204,0.001,0.001,0.029,0.001,0.001,0.789,0.766,0.461,0.001,0.682,0.865,obscene
19015,the cinematic orchestra,the awakening of a woman,2003,jazz,0.281,0.002,0.417,0.099,0.002,0.037,0.002,0.002,0.002,0.002,0.002,0.002,0.37,0.047,0.002,0.002,0.002,0.392,0.592,0.292,0.784,0.241,0.448,violence
19017,people under the stairs,the breakdown,2003,jazz,0.859,0.001,0.001,0.001,0.047,0.001,0.001,0.001,0.001,0.552,0.055,0.101,0.001,0.001,0.045,0.19,0.001,0.7,0.779,0.049,0.222,0.937,0.934,obscene
19023,steve tyrell,i've got a crush on you,2003,jazz,0.151,0.353,0.003,0.314,0.003,0.003,0.064,0.064,0.003,0.003,0.003,0.07,0.003,0.003,0.003,0.098,0.003,0.548,0.679,0.537,0,0.214,0.375,world/life
19024,de-phazz,cut the jazz,2003,jazz,0.216,0.001,0.001,0.241,0.001,0.001,0.001,0.356,0.001,0.001,0.075,0.001,0.131,0.033,0.145,0.001,0.001,0.59,0.714,0.207,0.362,0.691,0.534,romantic
19027,kenny g,everlasting,2003,jazz,0.191,0.002,0.002,0.345,0.002,0.002,0.002,0.096,0.152,0.002,0.062,0.002,0.102,0.002,0.002,0.223,0.002,0.373,0.674,0.062,0.206,0.062,0.455,world/life
19029,richard bona,kalabancoro,2003,jazz,0.688,0.001,0.063,0.001,0.001,0.051,0.001,0.001,0.001,0.66,0.001,0.001,0.05,0.013,0.14,0.015,0.001,0.669,0.707,0.331,0.001,0.589,0.809,obscene
19033,backini,who's mad @ who,2003,jazz,0.975,0,0.046,0,0,0,0.054,0,0.12,0.356,0,0.108,0.09,0.046,0.035,0,0.018,0.754,0.634,0.271,0.423,0.802,0.44,obscene
19034,a tribe called quest,glamour & glitz,2003,jazz,0.995,0,0.119,0.068,0,0,0,0,0.119,0.401,0,0,0,0.151,0.108,0,0.013,0.938,0.564,0.028,0,0.699,0.537,obscene
19036,glenn miller,indian summer,2003,jazz,0.241,0.002,0.05,0.002,0.002,0.002,0.002,0.077,0.002,0.002,0.404,0.002,0.002,0.002,0.002,0.349,0.058,0.406,0.628,0.965,0.128,0.258,0.213,music
19037,cassandra wilson,fragile,2003,jazz,0.296,0.001,0.154,0.107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.217,0.001,0.001,0.309,0.001,0.818,0.56,0.776,0.012,0.642,0.351,sadness
19039,chris botti,make someone happy,2004,jazz,0.121,0.002,0.002,0.572,0.002,0.002,0.002,0.002,0.002,0.002,0.058,0.067,0.064,0.002,0.002,0.129,0.08,0.386,0.567,0.95,0.717,0.123,0.211,world/life
19042,de la soul,shopping bags (she got from you),2004,jazz,0.719,0.001,0.001,0.217,0.001,0.022,0.001,0.001,0.136,0.514,0.001,0.001,0.055,0.001,0.001,0.001,0.018,0.775,0.745,0.114,0,0.967,0.656,obscene
19043,madeleine peyroux,no more,2004,jazz,0.191,0.002,0.002,0.078,0.002,0.002,0.002,0.114,0.002,0.002,0.002,0.002,0.077,0.002,0.002,0.358,0.186,0.424,0.574,0.914,0.354,0.056,0.232,sadness
19044,kenny g,how could an angel break my heart,2004,jazz,0.392,0.001,0.021,0.001,0.001,0.001,0.001,0.079,0.043,0.001,0.103,0.001,0.001,0.001,0.001,0.744,0.001,0.538,0.698,0.577,0,0.051,0.388,sadness
19045,special efx,get on up,2004,jazz,0.905,0.023,0.129,0.001,0.052,0.001,0.044,0.001,0.084,0.435,0.001,0.001,0.044,0.075,0.046,0.001,0.031,0.729,0.721,0.185,0.778,0.948,0.8,obscene
19047,rjd2,making days longer,2004,jazz,0.241,0.001,0.001,0.044,0.113,0.001,0.001,0.001,0.001,0.001,0.509,0.001,0.001,0.11,0.157,0.001,0.053,0.77,0.612,0.268,0.699,0.057,0.372,music
19049,the pharcyde,illusions,2004,jazz,0.99,0,0.036,0,0,0.02,0,0,0.165,0.389,0.034,0.102,0.104,0.025,0.067,0,0,0.789,0.823,0.306,0,0.714,0.844,obscene
19050,jamie cullum,i get a kick out of you,2004,jazz,0.296,0.001,0.001,0.001,0.001,0.001,0.001,0.119,0.001,0.436,0.001,0.424,0.001,0.001,0.001,0.001,0.001,0.531,0.698,0.43,0,0.537,0.51,obscene
19052,pete rock,its a love thing,2004,jazz,0.744,0.022,0.057,0.163,0.001,0.001,0.096,0.001,0.001,0.314,0.001,0.203,0.001,0.001,0.074,0.054,0.001,0.814,0.737,0.001,0.655,0.927,0.639,obscene
19054,bobby darin,the curtain falls,2004,jazz,0.206,0.002,0.002,0.186,0.002,0.002,0.002,0.002,0.002,0.292,0.102,0.002,0.002,0.002,0.002,0.39,0.002,0.333,0.503,0.902,0,0.292,0.194,sadness
19058,blockhead,jet son,2004,jazz,0.744,0.001,0.001,0.149,0.025,0.001,0.001,0.001,0.001,0.733,0.083,0.001,0.001,0.001,0.001,0.001,0.001,0.728,0.647,0.01,0.135,0.858,0.727,obscene
19064,necrophagist,foul body autopsy,2004,jazz,0.337,0.005,0.795,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.116,0.005,0.005,0.376,0.809,0,0.592,0.043,0.977,violence
19072,de la soul,verbal clap,2004,jazz,0.96,0.013,0.096,0.054,0.001,0.001,0.001,0.048,0.033,0.59,0.03,0.056,0.014,0.05,0.001,0.001,0.001,0.525,0.748,0.04,0,0.423,0.903,obscene
19074,thad jones,big dipper,2004,jazz,0.764,0.02,0.001,0.001,0.001,0.001,0.001,0.031,0.073,0.513,0.001,0.216,0.001,0.001,0.067,0.001,0.001,0.536,0.657,0.65,0.244,0.636,0.396,obscene
19076,fats waller,honeysuckle rose,2004,jazz,0.216,0.003,0.003,0.003,0.003,0.003,0.003,0.381,0.374,0.1,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.568,0.646,0.612,0,0.604,0.357,romantic
19077,donny hathaway,superwoman,2004,jazz,0.201,0.161,0.001,0.225,0.001,0.175,0.001,0.001,0.001,0.001,0.369,0.05,0.001,0.001,0.001,0.001,0.001,0.343,0.56,0.842,0.031,0.147,0.26,music
19079,de la soul,much more (feat. yummy),2004,jazz,0.814,0.038,0.069,0.001,0.001,0.014,0.001,0.001,0.122,0.515,0.001,0.144,0.001,0.001,0.001,0.09,0.001,0.665,0.8,0.033,0,0.359,0.778,obscene
19081,candiria,blood,2004,jazz,0.467,0.001,0.639,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.033,0.001,0.103,0.001,0.142,0.001,0.33,0.81,0.001,0,0.433,0.963,violence
19083,madeleine peyroux,weary blues,2004,jazz,0.322,0.068,0.001,0.055,0.001,0.001,0.167,0.074,0.001,0.152,0.35,0.001,0.001,0.001,0.001,0.122,0.001,0.382,0.627,0.947,0.033,0.048,0.296,music
19085,boney james,pure,2004,jazz,0.271,0.002,0.002,0.002,0.304,0.002,0.088,0.002,0.002,0.002,0.045,0.002,0.268,0.265,0.002,0.002,0.002,0.53,0.709,0.175,0.843,0.699,0.556,night/time
19088,bing crosby,dream a little dream of me,2004,jazz,0.382,0.001,0.001,0.001,0.001,0.017,0.121,0.426,0.001,0.039,0.027,0.001,0.268,0.001,0.001,0.001,0.001,0.585,0.638,0.83,0,0.515,0.255,romantic
19093,marcus johnson,18th & m,2004,jazz,0.588,0.001,0.372,0.057,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.11,0.031,0.03,0.317,0.049,0.788,0.706,0.346,0.028,0.871,0.677,violence
19094,nancy wilson,i wish you love,2004,jazz,0.226,0.002,0.002,0.002,0.002,0.002,0.002,0.059,0.152,0.002,0.13,0.002,0.002,0.067,0.002,0.54,0.002,0.647,0.628,0.864,0,0.642,0.248,sadness
19095,chris botti,when i fall in love,2004,jazz,0.095,0.003,0.003,0.131,0.003,0.003,0.003,0.084,0.003,0.003,0.003,0.003,0.141,0.003,0.003,0.464,0.089,0.374,0.459,0.807,0.978,0.067,0.151,sadness
19097,donny hathaway,yesterday,2004,jazz,0.176,0.002,0.002,0.404,0.002,0.002,0.002,0.002,0.414,0.002,0.002,0.002,0.002,0.002,0.002,0.158,0.002,0.339,0.623,0.857,0,0.177,0.281,world/life
19100,the dillinger escape plan,panasonic youth,2004,jazz,0.382,0.001,0.412,0.177,0.103,0.001,0.001,0.054,0.001,0.001,0.001,0.001,0.188,0.051,0.001,0.001,0.001,0.277,0.847,0.001,0,0.104,0.995,violence
19103,the dillinger escape plan,sunshine the werewolf,2004,jazz,0.327,0.036,0.379,0.001,0.138,0.001,0.001,0.001,0.066,0.184,0.032,0.001,0.119,0.001,0.001,0.001,0.001,0.206,0.828,0,0,0.097,0.992,violence
19104,renee olstead,what a difference a day makes,2004,jazz,0.206,0.002,0.002,0.002,0.002,0.002,0.041,0.546,0.002,0.002,0.385,0.002,0.002,0.002,0.002,0.002,0.002,0.37,0.574,0.834,0.001,0.181,0.12,romantic
19105,chris botti,nearness of you,2004,jazz,0.151,0.003,0.003,0.003,0.068,0.003,0.003,0.505,0.003,0.003,0.003,0.003,0.301,0.003,0.003,0.003,0.088,0.255,0.509,0.971,0.997,0.157,0.115,romantic
19107,boney james,here she comes,2004,jazz,0.739,0.031,0.134,0.117,0.001,0.035,0.001,0.001,0.001,0.339,0.001,0.048,0.129,0.043,0.001,0.026,0.065,0.558,0.72,0.021,0.84,0.842,0.796,obscene
19109,wayman tisdale,ready to hang,2004,jazz,0.362,0.001,0.025,0.001,0.001,0.001,0.001,0.165,0.001,0.341,0.001,0.001,0.028,0.001,0.293,0.001,0.001,0.73,0.828,0.274,0.553,0.654,0.755,obscene
19110,necrophagist,fermented offal discharge,2004,jazz,0.508,0.003,0.705,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.11,0.141,0.003,0.262,0.801,0,0.601,0.063,0.981,violence
19116,johnny mathis,a certain smile,2004,jazz,0.171,0.003,0.003,0.003,0.003,0.003,0.003,0.212,0.072,0.003,0.104,0.003,0.003,0.003,0.064,0.511,0.003,0.186,0.657,0.857,0,0.2,0.337,sadness
19117,emanon,six million ways,2005,jazz,0.714,0.001,0.085,0.288,0.084,0.001,0.001,0.001,0.001,0.422,0.001,0.001,0.001,0.001,0.063,0.052,0.001,0.866,0.699,0.244,0.002,0.819,0.67,obscene
19118,karin krog,meaning of love,2005,jazz,0.261,0.001,0.001,0.39,0.001,0.001,0.001,0.001,0.284,0.001,0.001,0.001,0.205,0.001,0.001,0.106,0.001,0.457,0.534,0.68,0.061,0.815,0.581,world/life
19120,cantoma,the call,2005,jazz,0.598,0.001,0.001,0.001,0.001,0.051,0.001,0.037,0.001,0.715,0.001,0.123,0.001,0.001,0.001,0.001,0.001,0.649,0.636,0.215,0.918,0.144,0.558,obscene
19122,artie shaw,all the things you are,2005,jazz,0.136,0.003,0.003,0.003,0.003,0.003,0.003,0.383,0.216,0.003,0.176,0.003,0.188,0.003,0.003,0.003,0.003,0.46,0.612,0.955,0,0.227,0.12,romantic
19123,ann hampton callaway,slow,2005,jazz,0.482,0.001,0.053,0.001,0.001,0.001,0.031,0.049,0.055,0.024,0.416,0.185,0.042,0.001,0.001,0.139,0.001,0.478,0.511,0.929,0.404,0.309,0.237,music
19127,fattburger,groovin',2005,jazz,0.241,0.002,0.002,0.346,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.291,0.002,0.002,0.122,0.189,0.002,0.761,0.696,0.393,0.913,0.898,0.577,world/life
19128,artie shaw,deep in a dream,2005,jazz,0.236,0.002,0.002,0.002,0.002,0.002,0.002,0.094,0.002,0.002,0.093,0.002,0.416,0.002,0.002,0.373,0.002,0.7,0.572,0.913,0,0.555,0.159,sadness
19129,robert glasper,rise and shine,2005,jazz,0.92,0.017,0.236,0.081,0.086,0.001,0.001,0.018,0.001,0.335,0.001,0.001,0.027,0.045,0.001,0.033,0.001,0.343,0.579,0.648,0.901,0.639,0.504,obscene
19130,herbie mann,one note samba,2005,jazz,0.166,0.07,0.088,0.002,0.002,0.002,0.044,0.002,0.266,0.002,0.343,0.002,0.002,0.095,0.002,0.002,0.002,0.622,0.467,0.907,0.001,0.729,0.209,music
19131,sola rosa,redeemer,2005,jazz,0.377,0.001,0.024,0.001,0.069,0.044,0.027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.524,0.001,0.842,0.683,0.086,0.004,0.769,0.493,sadness
19132,denis solee,you make me feel so young,2005,jazz,0.266,0.066,0.04,0.001,0.365,0.001,0.041,0.001,0.001,0.001,0.051,0.001,0.001,0.001,0.001,0.342,0.001,0.579,0.553,0.962,0.965,0.316,0.179,night/time
19134,chris botti,my one and only love,2005,jazz,0.206,0.002,0.002,0.002,0.002,0.002,0.002,0.353,0.085,0.002,0.104,0.002,0.346,0.002,0.088,0.002,0.002,0.3,0.465,0.956,0,0.14,0.086,romantic
19137,lizz wright,a taste of honey,2005,jazz,0.171,0.113,0.002,0.002,0.002,0.002,0.002,0.355,0.002,0.002,0.002,0.106,0.267,0.002,0.002,0.134,0.002,0.659,0.449,0.889,0.017,0.157,0.139,romantic
19140,meshuggah,dehumanization,2005,jazz,0.221,0.005,0.005,0.34,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.379,0.005,0.005,0.005,0.005,0.432,0.77,0,0.893,0.041,0.994,world/life
19141,tommy dorsey,east of the sun (and west of the moon),2005,jazz,0.126,0.002,0.002,0.246,0.002,0.002,0.002,0.316,0.002,0.002,0.002,0.053,0.351,0.002,0.002,0.002,0.002,0.638,0.44,0.897,0.001,0.392,0.06,romantic
19146,the pharcyde,passing me by,2005,jazz,0.683,0.001,0.001,0.001,0.001,0.001,0.046,0.001,0.001,0.489,0.001,0.086,0.16,0.046,0.001,0.001,0.053,0.713,0.743,0.006,0.08,0.75,0.812,obscene
19148,tito nieves,i'll always love you,2005,jazz,0.196,0.09,0.002,0.453,0.002,0.077,0.002,0.165,0.077,0.002,0.075,0.002,0.002,0.002,0.002,0.002,0.002,0.543,0.707,0.52,0.004,0.864,0.852,world/life
19149,chris botti,let there be love,2005,jazz,0.095,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.505,0.008,0.008,0.251,0.008,0.008,0.008,0.478,0.644,0.659,0,0.393,0.354,music
19151,chris botti,good morning heartache,2005,jazz,0.322,0.001,0.001,0.001,0.001,0.001,0.001,0.024,0.053,0.001,0.085,0.276,0.001,0.001,0.001,0.109,0.403,0.599,0.518,0.811,0.057,0.417,0.305,feelings
19155,brian simpson,and the story goes,2005,jazz,0.91,0.011,0.117,0.073,0,0.009,0.044,0,0,0.418,0,0.242,0,0,0,0.081,0,0.775,0.704,0.026,0.319,0.759,0.637,obscene
19163,the budos band,the volcano song,2005,jazz,0.598,0.001,0.076,0.114,0.045,0.024,0.001,0.001,0.001,0.579,0.001,0.13,0.023,0.001,0.001,0.001,0.001,0.684,0.756,0.135,0.882,0.976,0.96,obscene
19165,nostalgia 77,seven nation army (feat. alice russell),2005,jazz,0.337,0.044,0.31,0.001,0.08,0.001,0.042,0.001,0.252,0.001,0.076,0.001,0.001,0.025,0.001,0.001,0.027,0.669,0.685,0.176,0.021,0.602,0.373,violence
19168,denis solee,come fly with me,2005,jazz,0.156,0.002,0.002,0.117,0.002,0.002,0.002,0.002,0.002,0.002,0.048,0.002,0.115,0.084,0.002,0.522,0.089,0.608,0.55,0.927,0.928,0.522,0.237,sadness
19170,fattburger,trail of tears,2005,jazz,0.206,0.002,0.002,0.16,0.095,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.129,0.002,0.586,0.002,0.844,0.759,0.117,0.841,0.947,0.653,sadness
19181,nickodemus,give the drummer some,2005,jazz,0.859,0.056,0.001,0.09,0.001,0.036,0.001,0.001,0.001,0.495,0.052,0.058,0.084,0.001,0.001,0.001,0.04,0.745,0.77,0.025,0,0.925,0.896,obscene
19182,euge groove,get em goin',2005,jazz,0.643,0.001,0.001,0.069,0.094,0.001,0.001,0.001,0.001,0.625,0.022,0.001,0.112,0.001,0.001,0.001,0.041,0.732,0.802,0.138,0.66,0.97,0.862,obscene
19183,denis solee,all the way,2005,jazz,0.201,0.002,0.122,0.002,0.002,0.002,0.002,0.128,0.002,0.002,0.578,0.002,0.105,0.002,0.002,0.002,0.002,0.451,0.444,0.967,0.9,0.348,0.121,music
19185,chuck loeb,while we speak,2005,jazz,0.864,0.001,0.19,0.083,0.001,0.001,0.001,0.001,0.035,0.38,0.001,0.149,0.001,0.001,0.069,0.001,0.001,0.717,0.679,0.572,0.629,0.68,0.525,obscene
19186,the budos band,budos theme,2005,jazz,0.291,0.001,0.041,0.556,0.001,0.001,0.033,0.038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.115,0.17,0.404,0.76,0.03,0.786,0.968,0.874,world/life
19187,streetwize,rock the boat,2005,jazz,0.945,0.001,0.154,0.103,0.001,0.011,0.001,0.001,0.001,0.548,0.037,0.125,0.001,0.001,0.001,0.001,0.016,0.751,0.746,0.203,0.378,0.634,0.765,obscene
19193,cyne,maintain,2005,jazz,0.905,0,0.097,0.156,0.041,0,0,0,0,0.302,0.11,0.058,0,0,0,0.046,0.085,0.63,0.688,0.093,0,0.387,0.866,obscene
19194,moka only,more soup,2006,jazz,0.573,0.085,0.169,0.001,0.001,0.001,0.001,0.001,0.135,0.337,0.039,0.001,0.097,0.001,0.001,0.001,0.039,0.796,0.747,0.103,0.259,0.542,0.845,obscene
19195,rick braun,cadillac slim,2006,jazz,0.266,0.002,0.002,0.002,0.002,0.048,0.097,0.002,0.002,0.056,0.002,0.002,0.094,0.002,0.002,0.575,0.002,0.794,0.699,0.019,0.876,0.738,0.635,sadness
19197,visioneers,it's simple,2006,jazz,0.794,0.001,0.001,0.158,0.001,0.001,0.001,0.001,0.001,0.447,0.173,0.096,0.001,0.021,0.001,0.001,0.078,0.689,0.694,0.373,0.7,0.644,0.801,obscene
19198,nick colionne,high flyin',2006,jazz,0.844,0,0,0.048,0,0.054,0,0.025,0.094,0.478,0,0,0.155,0,0.067,0.054,0.019,0.639,0.695,0.079,0.462,0.662,0.722,obscene
